,ft_hash,topic,livefyre_id
2559,44456420-7b4c-11dd-b839-000077b07658,Georgia,NDQ0NTY0MjAtN2I0Yy0xMWRkLWI4MzktMDAwMDc3YjA3NjU4
2560,6f03f34-7af3-11dd-adbe-000077b07658,Georgia,NmYwM2YzNC03YWYzLTExZGQtYWRiZS0wMDAwNzdiMDc2NTg.
2561,a56c6662-7ab7-11dd-adbe-000077b07658,Georgia,YTU2YzY2NjItN2FiNy0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2562,99cd2926-7ab3-11dd-adbe-000077b07658,Georgia,OTljZDI5MjYtN2FiMy0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2563,ba8f82da-7ab3-11dd-adbe-000077b07658,Georgia,YmE4ZjgyZGEtN2FiMy0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2564,ad900190-7ab3-11dd-adbe-000077b07658,Georgia,YWQ5MDAxOTAtN2FiMy0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2565,a32a65b0-7ab3-11dd-adbe-000077b07658,Georgia,YTMyYTY1YjAtN2FiMy0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2566,88c17ce-7aaf-11dd-adbe-000077b07658,Georgia,ODhjMTdjZS03YWFmLTExZGQtYWRiZS0wMDAwNzdiMDc2NTg.
2568,564ae3ae-7a96-11dd-adbe-000077b07658,Georgia,NTY0YWUzYWUtN2E5Ni0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2569,5ddd272e-7a93-11dd-adbe-000077b07658,Georgia,NWRkZDI3MmUtN2E5My0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2570,3a2eee1a-7a94-11dd-adbe-000077b07658,Georgia,M2EyZWVlMWEtN2E5NC0xMWRkLWFkYmUtMDAwMDc3YjA3NjU4
2571,5d3de762-7a12-11dd-bb93-000077b07658,Georgia,NWQzZGU3NjItN2ExMi0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2572,07f73a22-79fb-11dd-bb93-000077b07658,Georgia,MDdmNzNhMjItNzlmYi0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2573,031ee808-79e0-11dd-bb93-000077b07658,Georgia,MDMxZWU4MDgtNzllMC0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2574,0625095e-79e2-11dd-bb93-000077b07658,Georgia,MDYyNTA5NWUtNzllMi0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2575,0966bc18-79e0-11dd-bb93-000077b07658,Georgia,MDk2NmJjMTgtNzllMC0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2576,501b4c6e-79ea-11dd-bb93-000077b07658,Georgia,NTAxYjRjNmUtNzllYS0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2577,4c94fe04-7996-11dd-bb93-000077b07658,Georgia,NGM5NGZlMDQtNzk5Ni0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2578,ae1e8e18-79cf-11dd-bb93-000077b07658,Georgia,YWUxZThlMTgtNzljZi0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2579,1b0944ac-79e2-11dd-bb93-000077b07658,Georgia,MWIwOTQ0YWMtNzllMi0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2580,55ba8988-79d0-11dd-bb93-000077b07658,Georgia,NTViYTg5ODgtNzlkMC0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2581,2abf432-798f-11dd-bb93-000077b07658,Georgia,MmFiZjQzMi03OThmLTExZGQtYmI5My0wMDAwNzdiMDc2NTg.
2582,3791a2e8-79c1-11dd-bb93-000077b07658,Georgia,Mzc5MWEyZTgtNzljMS0xMWRkLWJiOTMtMDAwMDc3YjA3NjU4
2583,94321bd0-27a5-3d14-a4eb-e23830252e70,Georgia,OTQzMjFiZDAtMjdhNS0zZDE0LWE0ZWItZTIzODMwMjUyZTcw
2584,4693d2c-791d-11dd-9d0c-000077b07658,Georgia,NDY5M2QyYy03OTFkLTExZGQtOWQwYy0wMDAwNzdiMDc2NTg.
2586,2f8e6866-792f-11dd-9d0c-000077b07658,Georgia,MmY4ZTY4NjYtNzkyZi0xMWRkLTlkMGMtMDAwMDc3YjA3NjU4
2587,2214c984-791e-11dd-9d0c-000077b07658,Georgia,MjIxNGM5ODQtNzkxZS0xMWRkLTlkMGMtMDAwMDc3YjA3NjU4
2588,66ca01da-78fa-11dd-9d0c-000077b07658,Georgia,NjZjYTAxZGEtNzhmYS0xMWRkLTlkMGMtMDAwMDc3YjA3NjU4
2589,f20c10e3-8496-3283-8267-75035e76769f,Georgia,ZjIwYzEwZTMtODQ5Ni0zMjgzLTgyNjctNzUwMzVlNzY3Njlm
2590,49718315-7c4e-3a3e-a3d4-783d4cb423ba,Georgia,NDk3MTgzMTUtN2M0ZS0zYTNlLWEzZDQtNzgzZDRjYjQyM2Jh
2591,9fa9fe66-782c-11dd-acc3-0000779fd18,Georgia,OWZhOWZlNjYtNzgyYy0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2593,0b09547e-77fe-11dd-acc3-0000779fd18,Georgia,MGIwOTU0N2UtNzdmZS0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2594,10b23e8e-783c-11dd-acc3-0000779fd18,Georgia,MTBiMjNlOGUtNzgzYy0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2595,5d9009a6-7851-11dd-acc3-0000779fd18,Georgia,NWQ5MDA5YTYtNzg1MS0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2596,2f78b52e-7827-11dd-acc3-0000779fd18,Georgia,MmY3OGI1MmUtNzgyNy0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2597,8960a916-7845-11dd-acc3-0000779fd18,Georgia,ODk2MGE5MTYtNzg0NS0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2598,122d7d9c-7845-11dd-acc3-0000779fd18,Georgia,MTIyZDdkOWMtNzg0NS0xMWRkLWFjYzMtMDAwMDc3OWZkMTg.
2599,00db0324-7350-11dd-8a66-0000779fd18,Georgia,MDBkYjAzMjQtNzM1MC0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2602,350ae6-7757-11dd-be24-0000779fd18,Georgia,MzUwYWU2LTc3NTctMTFkZC1iZTI0LTAwMDA3NzlmZDE4
2603,9469744-7784-11dd-be24-0000779fd18,Georgia,OTQ2OTc0NC03Nzg0LTExZGQtYmUyNC0wMDAwNzc5ZmQxOA..
2604,9653000-777c-11dd-be24-0000779fd18,Georgia,OTY1MzAwMC03NzdjLTExZGQtYmUyNC0wMDAwNzc5ZmQxOA..
2605,8a3e1750-762a-11dd-99ce-0000779fd18,Georgia,OGEzZTE3NTAtNzYyYS0xMWRkLTk5Y2UtMDAwMDc3OWZkMTg.
2606,0a80360-761a-11dd-99ce-0000779fd18,Georgia,MGE4MDM2MC03NjFhLTExZGQtOTljZS0wMDAwNzc5ZmQxOA..
2607,da154b2e-75e7-11dd-99ce-0000779fd18,Georgia,ZGExNTRiMmUtNzVlNy0xMWRkLTk5Y2UtMDAwMDc3OWZkMTg.
2608,d48a666e-75ef-11dd-99ce-0000779fd18,Georgia,ZDQ4YTY2NmUtNzVlZi0xMWRkLTk5Y2UtMDAwMDc3OWZkMTg.
2610,f36eed34-75ef-11dd-99ce-0000779fd18,Georgia,ZjM2ZWVkMzQtNzVlZi0xMWRkLTk5Y2UtMDAwMDc3OWZkMTg.
2611,42dc1b9c-75c5-11dd-99ce-0000779fd18,Georgia,NDJkYzFiOWMtNzVjNS0xMWRkLTk5Y2UtMDAwMDc3OWZkMTg.
2612,22c33300-7556-11dd-ab30-0000779fd18,Georgia,MjJjMzMzMDAtNzU1Ni0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2613,0a34b80e-74d4-11dd-ab30-0000779fd18,Georgia,MGEzNGI4MGUtNzRkNC0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2614,54fd281a-1524-35ef-9b49-aac2baca6783,Georgia,NTRmZDI4MWEtMTUyNC0zNWVmLTliNDktYWFjMmJhY2E2Nzgz
2615,0b855f6-752f-11dd-ab30-0000779fd18,Georgia,MGI4NTVmNi03NTJmLTExZGQtYWIzMC0wMDAwNzc5ZmQxOA..
2616,f4a72d5e-752e-11dd-ab30-0000779fd18,Georgia,ZjRhNzJkNWUtNzUyZS0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2617,1b2d316-752d-11dd-ab30-0000779fd18,Georgia,MWIyZDMxNi03NTJkLTExZGQtYWIzMC0wMDAwNzc5ZmQxOA..
2618,9e58326-7516-11dd-ab30-0000779fd18,Georgia,OWU1ODMyNi03NTE2LTExZGQtYWIzMC0wMDAwNzc5ZmQxOA..
2619,944f00c2-74d8-11dd-ab30-0000779fd18,Georgia,OTQ0ZjAwYzItNzRkOC0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2620,128428e4-7517-11dd-ab30-0000779fd18,Georgia,MTI4NDI4ZTQtNzUxNy0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2621,2de1836-751b-11dd-ab30-0000779fd18,Georgia,MmRlMTgzNi03NTFiLTExZGQtYWIzMC0wMDAwNzc5ZmQxOA..
2622,07e5dd7c-7519-11dd-ab30-0000779fd18,Georgia,MDdlNWRkN2MtNzUxOS0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2623,87344432-7506-11dd-ab30-0000779fd18,Georgia,ODczNDQ0MzItNzUwNi0xMWRkLWFiMzAtMDAwMDc3OWZkMTg.
2624,a9ba9afe-74ae-11dd-bc91-0000779fd18,Georgia,YTliYTlhZmUtNzRhZS0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2625,9b6e69ae-7476-11dd-bc91-0000779fd18,Georgia,OWI2ZTY5YWUtNzQ3Ni0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2626,54acc1fc-743d-11dd-bc91-0000779fd18,Georgia,NTRhY2MxZmMtNzQzZC0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2627,85f53e3a-745e-11dd-bc91-0000779fd18,Georgia,ODVmNTNlM2EtNzQ1ZS0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2628,6a893e52-7464-11dd-bc91-0000779fd18,Georgia,NmE4OTNlNTItNzQ2NC0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2629,72274088-745e-11dd-bc91-0000779fd18,Georgia,NzIyNzQwODgtNzQ1ZS0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2630,2130fc68-745f-11dd-bc91-0000779fd18,Georgia,MjEzMGZjNjgtNzQ1Zi0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2631,f05f95f8-7441-11dd-bc91-0000779fd18,Georgia,ZjA1Zjk1ZjgtNzQ0MS0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2632,fa0035f0-7459-11dd-bc91-0000779fd18,Georgia,ZmEwMDM1ZjAtNzQ1OS0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2634,884692f6-741d-11dd-bc91-0000779fd18,Georgia,ODg0NjkyZjYtNzQxZC0xMWRkLWJjOTEtMDAwMDc3OWZkMTg.
2635,433a93c2-73e8-11dd-8a66-0000779fd18,Georgia,NDMzYTkzYzItNzNlOC0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2636,09e4ce86-73c4-11dd-8a66-0000779fd18,Georgia,MDllNGNlODYtNzNjNC0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2637,94f69188-7399-11dd-8a66-0000779fd18,Georgia,OTRmNjkxODgtNzM5OS0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2638,0043d384-7362-11dd-8a66-0000779fd18,Georgia,MDA0M2QzODQtNzM2Mi0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2639,af25400a-739d-11dd-8a66-0000779fd18,Georgia,YWYyNTQwMGEtNzM5ZC0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2640,b5416568-739d-11dd-8a66-0000779fd18,Georgia,YjU0MTY1NjgtNzM5ZC0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2641,11a6dfc0-739b-11dd-8a66-0000779fd18,Georgia,MTFhNmRmYzAtNzM5Yi0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2643,5aa6e51c-7355-11dd-8a66-0000779fd18,Georgia,NWFhNmU1MWMtNzM1NS0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2644,9c7ad792-7395-11dd-8a66-0000779fd18,Georgia,OWM3YWQ3OTItNzM5NS0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2645,db1d68e2-738c-11dd-8a66-0000779fd18,Georgia,ZGIxZDY4ZTItNzM4Yy0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2646,b82dd58a-737b-11dd-8a66-0000779fd18,Georgia,YjgyZGQ1OGEtNzM3Yi0xMWRkLThhNjYtMDAwMDc3OWZkMTg.
2648,b176fd64-7292-11dd-983b-0000779fd18,Georgia,YjE3NmZkNjQtNzI5Mi0xMWRkLTk4M2ItMDAwMDc3OWZkMTg.
2649,7c386afb-9e46-3527-865e-32cc7c1d4787,Georgia,N2MzODZhZmItOWU0Ni0zNTI3LTg2NWUtMzJjYzdjMWQ0Nzg3
2651,a1df1fdc-72db-11dd-983b-0000779fd18,Georgia,YTFkZjFmZGMtNzJkYi0xMWRkLTk4M2ItMDAwMDc3OWZkMTg.
2652,0446c74-72d7-11dd-983b-0000779fd18,Georgia,MDQ0NmM3NC03MmQ3LTExZGQtOTgzYi0wMDAwNzc5ZmQxOA..
2653,14623ffc-7292-11dd-983b-0000779fd18,Georgia,MTQ2MjNmZmMtNzI5Mi0xMWRkLTk4M2ItMDAwMDc3OWZkMTg.
2654,b70e7cc-72cf-11dd-983b-0000779fd18,Georgia,YjcwZTdjYy03MmNmLTExZGQtOTgzYi0wMDAwNzc5ZmQxOA..
2655,02010bb6-72d0-11dd-983b-0000779fd18,Georgia,MDIwMTBiYjYtNzJkMC0xMWRkLTk4M2ItMDAwMDc3OWZkMTg.
2657,151c62b7-c931-397c-ade1-ce68b737c656,Georgia,MTUxYzYyYjctYzkzMS0zOTdjLWFkZTEtY2U2OGI3MzdjNjU2
2658,1e49cfd8-7212-11dd-a44a-0000779fd18,Georgia,MWU0OWNmZDgtNzIxMi0xMWRkLWE0NGEtMDAwMDc3OWZkMTg.
2659,4c45d088-720f-11dd-a44a-0000779fd18,Georgia,NGM0NWQwODgtNzIwZi0xMWRkLWE0NGEtMDAwMDc3OWZkMTg.
2660,894f82ce-7207-11dd-a44a-0000779fd18,Georgia,ODk0ZjgyY2UtNzIwNy0xMWRkLWE0NGEtMDAwMDc3OWZkMTg.
2662,20692ad0-71d0-11dd-a44a-0000779fd18,Georgia,MjA2OTJhZDAtNzFkMC0xMWRkLWE0NGEtMDAwMDc3OWZkMTg.
2663,2ad91f28-70d3-11dd-b514-0000779fd18,Georgia,MmFkOTFmMjgtNzBkMy0xMWRkLWI1MTQtMDAwMDc3OWZkMTg.
2664,87fcdf82-7132-11dd-a659-0000779fd18,Georgia,ODdmY2RmODItNzEzMi0xMWRkLWE2NTktMDAwMDc3OWZkMTg.
2666,8898ec8-6d8c-11dd-857b-0000779fd18,Georgia,ODg5OGVjOC02ZDhjLTExZGQtODU3Yi0wMDAwNzc5ZmQxOA..
2667,7566a00e-7080-11dd-b514-0000779fd18,Georgia,NzU2NmEwMGUtNzA4MC0xMWRkLWI1MTQtMDAwMDc3OWZkMTg.
2668,4bd33b32-702e-11dd-b514-0000779fd18,Georgia,NGJkMzNiMzItNzAyZS0xMWRkLWI1MTQtMDAwMDc3OWZkMTg.
2669,06e25fc-7076-11dd-b514-0000779fd18,Georgia,MDZlMjVmYy03MDc2LTExZGQtYjUxNC0wMDAwNzc5ZmQxOA..
2670,75ae3ec6-7073-11dd-b514-0000779fd18,Georgia,NzVhZTNlYzYtNzA3My0xMWRkLWI1MTQtMDAwMDc3OWZkMTg.
2672,3fd9837c-703d-11dd-b514-0000779fd18,Georgia,M2ZkOTgzN2MtNzAzZC0xMWRkLWI1MTQtMDAwMDc3OWZkMTg.
2675,1dea2c8-6fd5-11dd-986f-0000779fd18,Georgia,MWRlYTJjOC02ZmQ1LTExZGQtOTg2Zi0wMDAwNzc5ZmQxOA..
2676,df3f0e4a-6fd5-11dd-986f-0000779fd18,Georgia,ZGYzZjBlNGEtNmZkNS0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2677,ddb2f2b2-6fd5-11dd-986f-0000779fd18,Georgia,ZGRiMmYyYjItNmZkNS0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2678,3eb07042-6f6a-11dd-986f-0000779fd18,Georgia,M2ViMDcwNDItNmY2YS0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2679,06a545be-6f7f-11dd-986f-0000779fd18,Georgia,MDZhNTQ1YmUtNmY3Zi0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2680,f964ecd2-6fb1-11dd-986f-0000779fd18,Georgia,Zjk2NGVjZDItNmZiMS0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2682,60abb0d4-6fb1-11dd-986f-0000779fd18,Georgia,NjBhYmIwZDQtNmZiMS0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2683,aee68316-6faf-11dd-986f-0000779fd18,Georgia,YWVlNjgzMTYtNmZhZi0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2684,0d8beefe-6fad-11dd-986f-0000779fd18,Georgia,MGQ4YmVlZmUtNmZhZC0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2686,9c89607e-6f98-11dd-986f-0000779fd18,Georgia,OWM4OTYwN2UtNmY5OC0xMWRkLTk4NmYtMDAwMDc3OWZkMTg.
2687,72b7cffc-6f0b-11dd-a80a-0000779fd18,Georgia,NzJiN2NmZmMtNmYwYi0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2688,221a78c4-6ed9-11dd-a80a-0000779fd18,Georgia,MjIxYTc4YzQtNmVkOS0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2689,98a22c08-6e9d-11dd-a80a-0000779fd18,Georgia,OThhMjJjMDgtNmU5ZC0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2690,116c3516-6edf-11dd-a80a-0000779fd18,Georgia,MTE2YzM1MTYtNmVkZi0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2691,65798bc-6ec6-11dd-a80a-0000779fd18,Georgia,NjU3OThiYy02ZWM2LTExZGQtYTgwYS0wMDAwNzc5ZmQxOA..
2693,a5cb050-6eb7-11dd-a80a-0000779fd18,Georgia,YTVjYjA1MC02ZWI3LTExZGQtYTgwYS0wMDAwNzc5ZmQxOA..
2694,09bb78a-6eda-11dd-a80a-0000779fd18,Georgia,MDliYjc4YS02ZWRhLTExZGQtYTgwYS0wMDAwNzc5ZmQxOA..
2695,ff4e8cb0-6ed1-11dd-a80a-0000779fd18,Georgia,ZmY0ZThjYjAtNmVkMS0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2696,d7ba0450-6ecb-11dd-a80a-0000779fd18,Georgia,ZDdiYTA0NTAtNmVjYi0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2697,4158e636-6ec9-11dd-a80a-0000779fd18,Georgia,NDE1OGU2MzYtNmVjOS0xMWRkLWE4MGEtMDAwMDc3OWZkMTg.
2700,40805a6e-6e15-11dd-b5df-0000779fd18,Georgia,NDA4MDVhNmUtNmUxNS0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2701,7219756-6de1-11dd-b5df-0000779fd18,Georgia,NzIxOTc1Ni02ZGUxLTExZGQtYjVkZi0wMDAwNzc5ZmQxOA..
2702,4530a53c-6e15-11dd-b5df-0000779fd18,Georgia,NDUzMGE1M2MtNmUxNS0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2703,1317a420-6e0a-11dd-b5df-0000779fd18,Georgia,MTMxN2E0MjAtNmUwYS0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2705,db59d17a-6e0e-11dd-b5df-0000779fd18,Georgia,ZGI1OWQxN2EtNmUwZS0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2706,07e7f0f8-6e11-11dd-b5df-0000779fd18,Georgia,MDdlN2YwZjgtNmUxMS0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2707,011ff26a-6e0d-11dd-b5df-0000779fd18,Georgia,MDExZmYyNmEtNmUwZC0xMWRkLWI1ZGYtMDAwMDc3OWZkMTg.
2708,89f493e8-6d54-11dd-857b-0000779fd18,Georgia,ODlmNDkzZTgtNmQ1NC0xMWRkLTg1N2ItMDAwMDc3OWZkMTg.
2711,24b7704-6d41-11dd-857b-0000779fd18,Georgia,MjRiNzcwNC02ZDQxLTExZGQtODU3Yi0wMDAwNzc5ZmQxOA..
2712,71abf2f2-6d10-11dd-857b-0000779fd18,Georgia,NzFhYmYyZjItNmQxMC0xMWRkLTg1N2ItMDAwMDc3OWZkMTg.
2713,b14d9252-6c53-11dd-96dc-0000779fd18,Georgia,YjE0ZDkyNTItNmM1My0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2714,a62fed76-686f-11dd-a4e5-0000779fd18,Georgia,YTYyZmVkNzYtNjg2Zi0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2716,f73cbd14-6c86-11dd-96dc-0000779fd18,Georgia,ZjczY2JkMTQtNmM4Ni0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2718,dcc5225a-6c86-11dd-96dc-0000779fd18,Georgia,ZGNjNTIyNWEtNmM4Ni0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2719,57e413a-6c86-11dd-96dc-0000779fd18,Georgia,NTdlNDEzYS02Yzg2LTExZGQtOTZkYy0wMDAwNzc5ZmQxOA..
2720,da8b9e68-6c88-11dd-96dc-0000779fd18,Georgia,ZGE4YjllNjgtNmM4OC0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2721,70667cb6-6c73-11dd-96dc-0000779fd18,Georgia,NzA2NjdjYjYtNmM3My0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2722,36d07254-6c82-11dd-96dc-0000779fd18,Georgia,MzZkMDcyNTQtNmM4Mi0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2723,f47176d2-6c19-11dd-96dc-0000779fd18,Georgia,ZjQ3MTc2ZDItNmMxOS0xMWRkLTk2ZGMtMDAwMDc3OWZkMTg.
2724,f4b1341a-6a58-11dd-83e8-0000779fd18,Georgia,ZjRiMTM0MWEtNmE1OC0xMWRkLTgzZTgtMDAwMDc3OWZkMTg.
2725,2e92ffa8-0e89-11e4-b1c4-00144feabdc0,Georgia,MmU5MmZmYTgtMGU4OS0xMWU0LWIxYzQtMDAxNDRmZWFiZGMw
2726,533f2c6-6aef-11dd-b613-0000779fd18,Georgia,NTMzZjJjNi02YWVmLTExZGQtYjYxMy0wMDAwNzc5ZmQxOA..
2727,9a5da0fc-6b16-11dd-b613-0000779fd18,Georgia,OWE1ZGEwZmMtNmIxNi0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2728,32664dba-6aca-11dd-b613-0000779fd18,Georgia,MzI2NjRkYmEtNmFjYS0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2731,19c525f2-6af6-11dd-b613-0000779fd18,Georgia,MTljNTI1ZjItNmFmNi0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2732,dc97963e-6aa9-11dd-b613-0000779fd18,Georgia,ZGM5Nzk2M2UtNmFhOS0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2733,33a7495e-6aed-11dd-b613-0000779fd18,Georgia,MzNhNzQ5NWUtNmFlZC0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2734,d2ede9ba-6ae7-11dd-b613-0000779fd18,Georgia,ZDJlZGU5YmEtNmFlNy0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2735,d8393f64-6ae7-11dd-b613-0000779fd18,Georgia,ZDgzOTNmNjQtNmFlNy0xMWRkLWI2MTMtMDAwMDc3OWZkMTg.
2736,8a0bb1e0-685e-11dd-a4e5-0000779fd18,Georgia,OGEwYmIxZTAtNjg1ZS0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2738,67ca36f6-6962-11dd-91bd-0000779fd18,Georgia,NjdjYTM2ZjYtNjk2Mi0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2739,1027bdb0-69e9-11dd-83e8-0000779fd18,Georgia,MTAyN2JkYjAtNjllOS0xMWRkLTgzZTgtMDAwMDc3OWZkMTg.
2741,483fc46e-6a29-11dd-83e8-0000779fd18,Georgia,NDgzZmM0NmUtNmEyOS0xMWRkLTgzZTgtMDAwMDc3OWZkMTg.
2742,aaa59ea-6a2a-11dd-83e8-0000779fd18,Georgia,YWFhNTllYS02YTJhLTExZGQtODNlOC0wMDAwNzc5ZmQxOA..
2743,bbd41554-6a17-11dd-83e8-0000779fd18,Georgia,YmJkNDE1NTQtNmExNy0xMWRkLTgzZTgtMDAwMDc3OWZkMTg.
2747,d54f4e4-6a24-11dd-83e8-0000779fd18,Georgia,ZDU0ZjRlNC02YTI0LTExZGQtODNlOC0wMDAwNzc5ZmQxOA..
2749,4186b820-698a-11dd-91bd-0000779fd18,Georgia,NDE4NmI4MjAtNjk4YS0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2750,1735bbb4-68a1-11dd-a4e5-0000779fd18,Georgia,MTczNWJiYjQtNjhhMS0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2751,ba1188d2-6968-11dd-91bd-0000779fd18,Georgia,YmExMTg4ZDItNjk2OC0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2752,2565f494-6926-11dd-91bd-0000779fd18,Georgia,MjU2NWY0OTQtNjkyNi0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2753,101b5342-696a-11dd-91bd-0000779fd18,Georgia,MTAxYjUzNDItNjk2YS0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2754,7884a114-6964-11dd-91bd-0000779fd18,Georgia,Nzg4NGExMTQtNjk2NC0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2755,95713d6c-6966-11dd-91bd-0000779fd18,Georgia,OTU3MTNkNmMtNjk2Ni0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2756,d729f880-6965-11dd-91bd-0000779fd18,Georgia,ZDcyOWY4ODAtNjk2NS0xMWRkLTkxYmQtMDAwMDc3OWZkMTg.
2757,5eec7de6-689a-11dd-a4e5-0000779fd18,Georgia,NWVlYzdkZTYtNjg5YS0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2759,d5e6530a-68c1-11dd-a4e5-0000779fd18,Georgia,ZDVlNjUzMGEtNjhjMS0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2760,3999a-6871-11dd-a4e5-0000779fd18,Georgia,Mzk5OWEtNjg3MS0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2761,36c9b748-68b8-11dd-a4e5-0000779fd18,Georgia,MzZjOWI3NDgtNjhiOC0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2762,a1c39c3a-686d-11dd-a4e5-0000779fd18,Georgia,YTFjMzljM2EtNjg2ZC0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
2763,3e89e018-6857-11dd-a4e5-0000779fd18,Georgia,M2U4OWUwMTgtNjg1Ny0xMWRkLWE0ZTUtMDAwMDc3OWZkMTg.
